id,id_str,name,screen_name,location,description,url,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,geo_enabled,verified,statuses_count,media_count,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,has_custom_timelines,translator_type,require_some_consent
761840207423348736,761840207423348736,Statistical Society of Australia,StatSocAus,Australia,"The official twitter account of the SSA. Discover the latest news, #statistics seminars & workshops in Australia here. Terms of use: https://t.co/Qe1fg9sisn",https://t.co/k0UPd4Fe4w,False,1068,0,1068,446,12,Sat Aug 06 08:23:54 +0000 2016,1035,False,False,1374,59,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/866975274910576640/UpZW08gA_normal.jpg,https://pbs.twimg.com/profile_images/866975274910576640/UpZW08gA_normal.jpg,https://pbs.twimg.com/profile_banners/761840207423348736/1556794528,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
25030008,25030008,Kristy Robledo,KristyRobledo,"Sydney, New South Wales",Juggling work as a statistician (clinical trials research) and #mumlife,,False,212,0,212,193,9,Wed Mar 18 04:49:25 +0000 2009,907,True,False,769,72,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/775091756064923648/BQe58LP-_normal.jpg,https://pbs.twimg.com/profile_images/775091756064923648/BQe58LP-_normal.jpg,,981CEB,000000,000000,000000,False,False,False,False,True,,False
632718109,632718109,Dominic Verity,DomVerity,Sydney Australia,"Mathematician and Computer Programmer by day, bad Drummer by night.",,False,260,0,260,54,5,Wed Jul 11 08:26:47 +0000 2012,21,True,False,210,22,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2550596926/96w4yvzzt3iiyhdqtcog_normal.png,https://pbs.twimg.com/profile_images/2550596926/96w4yvzzt3iiyhdqtcog_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,,False
1087183776,1087183776,Jordan Ellenberg,JSEllenberg,"Madison, WI",Math professor at Wisconsin. Author of HOW NOT TO BE WRONG.,https://t.co/HrcSZuRenh,False,13033,0,13033,689,353,Sun Jan 13 20:53:18 +0000 2013,2880,False,False,18641,736,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/732745695644385285/4UEuEOYV_normal.jpg,https://pbs.twimg.com/profile_images/732745695644385285/4UEuEOYV_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False
2203118946,2203118946,Joseph Aren’tThingsScaryEnough Hirsh,corepresentable,,mathematician starting to see past his navel. he/him/his. sex work is work.,,False,429,0,429,550,13,Tue Nov 19 13:36:18 +0000 2013,19538,False,False,7523,158,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1027415390555725829/E1wU7Evz_normal.jpg,https://pbs.twimg.com/profile_images/1027415390555725829/E1wU7Evz_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False
23104794,23104794,Mike Hill,mikeahill,"Los Angeles, CA",This is my personal account. I'm an algebraic topologist at UCLA. Trained as a mathematician. Learning to be more. Thoughts presented here are my own. He/him,,False,376,0,376,721,9,Fri Mar 06 19:16:25 +0000 2009,2729,False,False,1739,12,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/739215908288090112/upZKwupv_normal.jpg,https://pbs.twimg.com/profile_images/739215908288090112/upZKwupv_normal.jpg,https://pbs.twimg.com/profile_banners/23104794/1504242617,7FDBB6,000000,000000,000000,False,True,False,False,True,,False
24296311,24296311,Matthew Ando,matthewando,Urbana IL,"Math professor at UIUC, part-time snow shoveler",,False,407,0,407,469,12,Sat Mar 14 00:56:44 +0000 2009,4011,True,False,4248,314,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2816273909/869a07ce7b00e0d9b47b5bcef944fef6_normal.jpeg,https://pbs.twimg.com/profile_images/2816273909/869a07ce7b00e0d9b47b5bcef944fef6_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False
365145609,365145609,Cathy O'Neil,mathbabedotorg,New York,"I'm interested in algorithmic accountability, civil disagreement, and the social mechanism of shame. Algorithmic auditor at ORCAA.",https://t.co/p2xgaoJPWO,False,38113,0,38113,1422,1367,Tue Aug 30 23:02:08 +0000 2011,10748,False,False,9212,253,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1104749880717819905/4uj-gXMF_normal.png,https://pbs.twimg.com/profile_images/1104749880717819905/4uj-gXMF_normal.png,https://pbs.twimg.com/profile_banners/365145609/1415649207,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False
603367602,603367602,Evelyn Lamb,evelynjlamb,"Salt Lake City, UT",Math and science writer. Complex analysis fangirl. Half of @myfavethm. She/her. Black lives matter. https://t.co/5tobUgZUYV,https://t.co/V9sAoPPEEg,False,11542,0,11542,2034,419,Sat Jun 09 03:53:59 +0000 2012,6075,True,False,20835,484,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/634590703364911104/LXiEwqyD_normal.png,https://pbs.twimg.com/profile_images/634590703364911104/LXiEwqyD_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
35240819,35240819,Elisenda Grigsby,eligrigsby,"Cambridge, MA",Mathematician. Mom. Trying to         1) Prove theorems.                               2) Not lose my s***.,http://t.co/V1dq98Iu7x,False,192,0,192,128,22,Sat Apr 25 15:54:16 +0000 2009,79,False,False,313,6,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/624505722626117633/OfuMZDBc_normal.jpg,https://pbs.twimg.com/profile_images/624505722626117633/OfuMZDBc_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
21519193,21519193,Fabstract Nonsense,alexcorner,"Sheffield, England",Maths lecturer (@SHUMaths). Research in higher education maths pedagogy and category theory. Friend of Dorothy: 🏳️‍🌈. He/Him.,https://t.co/D1EFy7jejt,False,452,0,452,493,11,Sat Feb 21 21:37:06 +0000 2009,1649,True,False,837,98,False,False,False,DD6D00,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/1175048917538562048/VGrUjCl4_normal.jpg,https://pbs.twimg.com/profile_images/1175048917538562048/VGrUjCl4_normal.jpg,https://pbs.twimg.com/profile_banners/21519193/1438686507,FF66CC,FFFFFF,EFF1C0,C2DBB3,True,True,False,False,True,,False
773069606,773069606,Federico Ardila,FedericoArdila,San Francisco . Bogotá,"Math profe (SFSU), Director (MSRI-UP), Faculty Agent of Change (SF Build), DJ (La Pelanga), percussionist, wannabe futbolista.",https://t.co/WYVKVjIFDY,False,2968,0,2968,396,77,Wed Aug 22 07:08:52 +0000 2012,11868,True,False,6982,1173,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1112972621845430272/Seh7dVyf_normal.png,https://pbs.twimg.com/profile_images/1112972621845430272/Seh7dVyf_normal.png,https://pbs.twimg.com/profile_banners/773069606/1511158653,1B95E0,FFFFFF,DDEEF6,333333,True,False,False,False,False,,False
16126218,16126218,David Savitt,dsavitt,"Baltimore, MD",Math department chair at Johns Hopkins University and a director of Canada/USA Mathcamp.,https://t.co/yuxDAJxT2q,False,400,0,400,196,13,Thu Sep 04 06:50:06 +0000 2008,401,False,False,2274,96,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/477225050584539136/tBT8d4jk_normal.jpeg,https://pbs.twimg.com/profile_images/477225050584539136/tBT8d4jk_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
45643502,45643502,Richard Brown,JHU_Math_DUS,"Baltimore, Maryland, USA",I am the Director of Undergraduate Studies in the Mathematics Department at Johns Hopkins University,http://t.co/2jfoTVJFxL,False,274,0,274,149,21,Mon Jun 08 19:14:45 +0000 2009,14,True,False,286,1,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,True,http://pbs.twimg.com/profile_images/254781899/MathLogo_normal.jpg,https://pbs.twimg.com/profile_images/254781899/MathLogo_normal.jpg,,FF3300,86A4A6,A0C5C7,333333,True,False,False,False,False,,False
91684571,91684571,Simon Rose,charlesflorian,"Copenhagen, Denmark",I like math. I like climbing. Not always in that order. He/Him,,False,116,0,116,161,7,Sun Nov 22 00:17:09 +0000 2009,22,True,False,5170,220,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/556098049/Photo_1_normal.jpg,https://pbs.twimg.com/profile_images/556098049/Photo_1_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
961589635,961589635,John Urschel,JohnCUrschel,,MIT Mathematics PhD Student. Former NFL player. Penn Stater. Fiona Apple Enthusiast.,https://t.co/BnXglXhOHJ,False,55820,1,55819,302,655,Wed Nov 21 02:03:36 +0000 2012,2380,True,True,1007,281,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1047855775727738880/zSylKmg2_normal.jpg,https://pbs.twimg.com/profile_images/1047855775727738880/zSylKmg2_normal.jpg,https://pbs.twimg.com/profile_banners/961589635/1552582912,000000,000000,000000,000000,False,False,False,False,False,,False
776450766710136832,776450766710136832,Dr. Adriana Salerno 🇻🇪,mathyadriana,"Portland, ME","Math professor at @BatesCollege. Former Visiting Mathematician at @maanow. Venezuelan, music, movie and TV lover, and all around nerd. [She/her]",,False,2212,0,2212,558,49,Thu Sep 15 16:01:03 +0000 2016,14791,True,False,3726,959,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/776481687203086336/4YD8ZRTU_normal.jpg,https://pbs.twimg.com/profile_images/776481687203086336/4YD8ZRTU_normal.jpg,https://pbs.twimg.com/profile_banners/776450766710136832/1473963114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,True,,False
2750994354,2750994354,Tai-Danae Bradley,math3ma,"New York, NY",Ps. 148 || math PhD candidate || CUNY Graduate Center || blogger at Math3ma,https://t.co/nPlstf1LZc,False,12028,0,12028,59,212,Thu Aug 21 01:57:53 +0000 2014,1530,True,False,1691,226,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1039864596272762880/1AL5gYDC_normal.jpg,https://pbs.twimg.com/profile_images/1039864596272762880/1AL5gYDC_normal.jpg,https://pbs.twimg.com/profile_banners/2750994354/1571532683,0386BA,000000,000000,000000,False,False,False,False,True,,False
4179736091,4179736091,BEAM,BEAMmathHQ,"New York, NY & Los Angeles, CA","Bridge to Enter Advanced Mathematics (BEAM) asks, what does it really take for underserved students to enter a career in STEM fields? #realisticpathway",https://t.co/iJZ9HMx44h,False,914,0,914,245,49,Fri Nov 13 15:48:34 +0000 2015,628,False,False,2534,606,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1215028777203490817/L5lBLqet_normal.jpg,https://pbs.twimg.com/profile_images/1215028777203490817/L5lBLqet_normal.jpg,https://pbs.twimg.com/profile_banners/4179736091/1447430075,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
3192637177,3192637177,Holly Krieger,hollykrieger,"Cambridge, England","Mathematician, @Cambridge_Uni Lecturer, American expat still full of midwestern good cheer",https://t.co/fcZaYYlbIE,False,10371,0,10371,161,162,Mon May 11 23:33:47 +0000 2015,4587,False,False,2101,582,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/959819656268836864/cWUCk6ch_normal.jpg,https://pbs.twimg.com/profile_images/959819656268836864/cWUCk6ch_normal.jpg,https://pbs.twimg.com/profile_banners/3192637177/1541668697,4A913C,000000,000000,000000,False,False,False,False,False,,False
3308531970,3308531970,🔺ʻAʻOLE TMT🔺NO KIDSnCAGES (Dr Piper),pwr2dppl,,The Liberated Mathematician. The Real Racist. The Reason Democrats Lose. The Reason Women Aren't Respected. Etc.,https://t.co/aJiynx8HFc,False,1662,0,1662,452,35,Fri Aug 07 08:21:21 +0000 2015,11268,False,False,8697,378,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1026615205332021248/L4debxu1_normal.jpg,https://pbs.twimg.com/profile_images/1026615205332021248/L4debxu1_normal.jpg,https://pbs.twimg.com/profile_banners/3308531970/1444380716,848484,000000,000000,000000,True,False,False,False,False,,False
4890794345,4890794345,Tom Church,OutsideOfDog,,"Mathematician, procrastinator, educator. // Book—best friend of man",https://t.co/u4iPG3Ozxo,False,205,0,205,92,12,Tue Feb 09 05:05:36 +0000 2016,60911,False,False,42,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/706221888855388160/WrC6m0wQ_normal.jpg,https://pbs.twimg.com/profile_images/706221888855388160/WrC6m0wQ_normal.jpg,https://pbs.twimg.com/profile_banners/4890794345/1457211364,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
1483114580,1483114580,Anna Haensch,extremefriday,"Pittsburgh, PA","Former Mass Media Fellow @NPR, current professor of Mathematics at Duquesne University and blogger for @amermathsoc.",https://t.co/rgrC3K0IVe,False,2956,0,2956,248,106,Tue Jun 04 19:48:34 +0000 2013,980,True,False,2192,225,False,False,False,DBDBDB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1034890571414994944/Kqb6lsLL_normal.jpg,https://pbs.twimg.com/profile_images/1034890571414994944/Kqb6lsLL_normal.jpg,https://pbs.twimg.com/profile_banners/1483114580/1398925559,48558A,FFFFFF,F3F3F3,333333,False,False,False,False,False,,False
918509938053451776,918509938053451776,JHU Mathematics,JHUmath,"Baltimore, MD",Johns Hopkins University Department of Mathematics,https://t.co/M8KgWjBHOJ,False,130,0,130,27,1,Thu Oct 12 16:13:29 +0000 2017,4,False,False,24,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/918515707301810176/qgbbvJGv_normal.jpg,https://pbs.twimg.com/profile_images/918515707301810176/qgbbvJGv_normal.jpg,https://pbs.twimg.com/profile_banners/918509938053451776/1507826638,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
314279727,314279727,Daniel Zaharopol,DZaharopol,"New York, NY",Founder of Bridge to Enter Advanced Mathematics @BeamMathNYC,https://t.co/BqFXmCxBkF,False,297,0,297,95,7,Fri Jun 10 00:34:00 +0000 2011,48,False,False,127,2,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1397275742/danz-greenshirt-small_normal.png,https://pbs.twimg.com/profile_images/1397275742/danz-greenshirt-small_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
718293924658487296,718293924658487296,Rochelle Gutierrez,RG1gal,"Champaign, IL","Maths Ed Professor, community activist, frequent user of Creative Insubordination",https://t.co/bvssdKuJEI,False,3635,0,3635,15,108,Fri Apr 08 04:26:31 +0000 2016,316,False,False,610,53,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/718294541447639040/yrzey0XG_normal.jpg,https://pbs.twimg.com/profile_images/718294541447639040/yrzey0XG_normal.jpg,https://pbs.twimg.com/profile_banners/718293924658487296/1571105580,1B95E0,000000,000000,000000,False,False,False,False,False,,False
84420321,84420321,Rebecca Goldin,rebegol,,"Professor (Mathematics) at GMU, and Director, https://t.co/iBZD8c2eLL. Eternal skeptic with a love for numbers.",https://t.co/opHv02NAcn,False,860,0,860,669,43,Thu Oct 22 20:46:44 +0000 2009,3919,False,False,740,16,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2287900040/sorfqhzrdubnr0nxixah_normal.jpeg,https://pbs.twimg.com/profile_images/2287900040/sorfqhzrdubnr0nxixah_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False
31292265,31292265,math prof,mathematicsprof,,I am a professor of mathematics with interests in partial differential equations.,http://t.co/S5UYjaKJ3N,False,68253,0,68253,289,1641,Wed Apr 15 01:15:55 +0000 2009,683,True,False,7915,114,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/138395347/Frege_normal.jpg,https://pbs.twimg.com/profile_images/138395347/Frege_normal.jpg,,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,,False
847436928513302528,847436928513302528,My Favorite Theorem,myfavethm,GNV & SLC,a joint podcast venture by Kevin Knudson (@niveknosdunk) and Evelyn Lamb (@evelynjlamb),https://t.co/FkZspLChwF,False,3109,0,3109,38,57,Thu Mar 30 13:14:43 +0000 2017,247,False,False,408,12,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/850901041541525505/WS-nniRa_normal.jpg,https://pbs.twimg.com/profile_images/850901041541525505/WS-nniRa_normal.jpg,https://pbs.twimg.com/profile_banners/847436928513302528/1491705544,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
1219628612,1219628612,Dr Eugenia Cheng,DrEugeniaCheng,Chicago,"Pure Mathematician and pianist. Aim: to rid the world of math(s) phobia. Author of ""How to Bake π"" (2015), ""Beyond Infinity"" (2017), ""The Art of Logic"" (2018).",https://t.co/BeGgL3K58R,False,14338,0,14338,71,313,Mon Feb 25 19:31:45 +0000 2013,4779,False,False,9716,445,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1039637857076477958/tgtP-Gdw_normal.jpg,https://pbs.twimg.com/profile_images/1039637857076477958/tgtP-Gdw_normal.jpg,https://pbs.twimg.com/profile_banners/1219628612/1501445771,0084B4,000000,DDEEF6,333333,True,False,False,False,False,,False
921144889772871681,921144889772871681,Economics Twitt𝗲r,economics_twitr,,Mapping Economists On Twitter. Beta. @colejhudson,,False,162,0,162,2880,1,Thu Oct 19 22:43:50 +0000 2017,741,False,False,3,0,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,True,,False
2590,2590,Peter Rothman,dangrsmind,"California, USA","Applied mathematician, chaotician and graph theorist gone wrong. Lecturer, computational futurology. One of the original thymonauts, Prescience HFC team.",,False,1490,0,1490,4721,66,Wed Jul 19 21:07:45 +0000 2006,9732,True,False,12749,68,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/956009316259000320/mvqvkORf_normal.jpg,https://pbs.twimg.com/profile_images/956009316259000320/mvqvkORf_normal.jpg,https://pbs.twimg.com/profile_banners/2590/1516767543,1B95E0,87BC44,E0FF92,000000,True,False,False,False,True,,False
887641249,887641249,John Seymour,John_TheMathGuy,Milwaukee,John the Math Guy - The world's most entertaining #AppliedMathematician and #ColorScientist,http://t.co/N90YxOqk53,False,469,0,469,767,15,Wed Oct 17 22:04:31 +0000 2012,35,False,False,621,58,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/2730856811/198fe86d57e23ded79193387c5bb0512_normal.jpeg,https://pbs.twimg.com/profile_images/2730856811/198fe86d57e23ded79193387c5bb0512_normal.jpeg,https://pbs.twimg.com/profile_banners/887641249/1419385443,FF3300,86A4A6,A0C5C7,333333,True,False,False,False,False,,False
16371214,16371214,Amanda Alvarez,gecky,"Texas, USA",Data nerd. Recovering geophysicist. Data science for social good. @data4democracy,,False,181,0,181,356,7,Fri Sep 19 22:20:20 +0000 2008,475,True,False,626,77,False,False,False,000000,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/987353961152892928/hVTVMRNg_normal.jpg,https://pbs.twimg.com/profile_images/987353961152892928/hVTVMRNg_normal.jpg,https://pbs.twimg.com/profile_banners/16371214/1487042492,3FC600,000000,000000,000000,False,False,False,False,True,,False
23342500,23342500,Lola Goheen,lolagoheen,Allegedly 94025,"“so long as death does not entirely dry up hope, but leaves a single thread of it green” Lombardi",,False,201,0,201,227,10,Sun Mar 08 19:18:54 +0000 2009,25,False,False,6514,892,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/3066601214/78c84379080b5469d11d693c030b9116_normal.jpeg,https://pbs.twimg.com/profile_images/3066601214/78c84379080b5469d11d693c030b9116_normal.jpeg,https://pbs.twimg.com/profile_banners/23342500/1356202365,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,True,,False
2459973295,2459973295,Stefan Duprey,stefanduprey,https://github.com/sduprey,"Solid expertise in Data, AI, Blockchain in finance and insurance business. Physicist/Applied Maths/Quant/Data scientist/Software/Blockchain dev",https://t.co/UMlITiWibM,False,711,0,711,3526,25,Wed Apr 23 16:27:25 +0000 2014,516,False,False,945,51,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1047503627294838784/iEsKTCw__normal.jpg,https://pbs.twimg.com/profile_images/1047503627294838784/iEsKTCw__normal.jpg,https://pbs.twimg.com/profile_banners/2459973295/1427453838,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
254201384,254201384,Matthew J. Hoffman,mattyhoff14,"Rochester, NY","Applied mathematician, Associate Professor at RIT",https://t.co/CYy7p0Eyuo,False,276,0,276,180,9,Fri Feb 18 20:33:11 +0000 2011,1135,False,False,488,35,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/555821406156378113/N2mJschN_normal.jpeg,https://pbs.twimg.com/profile_images/555821406156378113/N2mJschN_normal.jpeg,,FA743E,000000,000000,000000,False,False,False,False,True,,False
353109780,353109780,Hugh R MacMillan,hughrmacmillan,Greenwould,"Applied mathematician. Born-again post-doc, computational immunology. NPC archive enthusiast.",,False,902,0,902,3484,34,Thu Aug 11 15:23:32 +0000 2011,9698,False,False,7769,886,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219174037768658945/BH_l9IKH_normal.jpg,https://pbs.twimg.com/profile_images/1219174037768658945/BH_l9IKH_normal.jpg,https://pbs.twimg.com/profile_banners/353109780/1456726010,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False
270225319,270225319,Lee Worden,leeworden,"Oakland, California USA","Applied mathematician.  Ecology, evolution, collective dynamics, epidemiology.  UC San Francisco",http://t.co/sc279Dppm9,False,183,0,183,160,9,Tue Mar 22 06:49:39 +0000 2011,803,False,False,484,26,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/859127443432624128/oqnwHYrE_normal.jpg,https://pbs.twimg.com/profile_images/859127443432624128/oqnwHYrE_normal.jpg,,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,,False
40659554,40659554,Daniel Colquitt,DanielColquitt,The North. We remember.,A very applied mathematician | Senior Lecturer @livunimaths @LivUni | Lucky husband & proud father | Views are my own &c.,https://t.co/nLkudjEnh8,False,748,0,748,1050,45,Sun May 17 13:36:02 +0000 2009,1037,True,False,1041,395,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1155848920326692864/lv_748vp_normal.jpg,https://pbs.twimg.com/profile_images/1155848920326692864/lv_748vp_normal.jpg,https://pbs.twimg.com/profile_banners/40659554/1530389280,1B95E0,000000,000000,000000,False,True,False,False,True,,False
179821795,179821795,Scott McCue,swmccue,"Brisbane, Australia","Applied mathematician, Professor @QUT, fluid mechanics, interfacial dynamics, droplets, bubbles, waves, instabilities, patterns, mathematical biology",https://t.co/mezUbCVt3d,False,1054,0,1054,1547,30,Wed Aug 18 05:17:23 +0000 2010,1572,True,False,3207,447,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1339521056/n616710216_4517095_9419_normal.jpg,https://pbs.twimg.com/profile_images/1339521056/n616710216_4517095_9419_normal.jpg,https://pbs.twimg.com/profile_banners/179821795/1358043889,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False
89467037,89467037,Mariano Beguerisse,marianobegue,"Oxford, England","Applied mathematician, cyclist, music lover. Research scientist at @spotify.",,False,615,0,615,964,33,Thu Nov 12 15:18:26 +0000 2009,164,False,False,5151,326,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/623190599466905600/c99r8oA5_normal.jpg,https://pbs.twimg.com/profile_images/623190599466905600/c99r8oA5_normal.jpg,https://pbs.twimg.com/profile_banners/89467037/1576531646,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,,False
