,id,id_str,name,screen_name,location,description,url,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,geo_enabled,verified,statuses_count,media_count,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,has_custom_timelines,translator_type,require_some_consent,profile_banner_url
0,1663610251,1663610251,Pierre E. Jacob,PierreEJacob,,,https://t.co/nk7PKPTY2Q,False,1306,0,1306,360,21,Sun Aug 11 22:22:19 +0000 2013,1321,False,False,486,26,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1223741318754525184/6ufC9zi-_normal.jpg,https://pbs.twimg.com/profile_images/1223741318754525184/6ufC9zi-_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,,False,
1,761840207423348736,761840207423348736,Statistical Society of Australia,StatSocAus,Australia,"The official twitter account of the SSA. Discover the latest news, #statistics seminars & workshops in Australia here. Terms of use: https://t.co/Qe1fg9sisn",https://t.co/k0UPd4Fe4w,False,1068,0,1068,446,12,Sat Aug 06 08:23:54 +0000 2016,1035,False,False,1374,59,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/866975274910576640/UpZW08gA_normal.jpg,https://pbs.twimg.com/profile_images/866975274910576640/UpZW08gA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,https://pbs.twimg.com/profile_banners/761840207423348736/1556794528
2,4552714514,4552714514,Kerrie Mengersen,KerrieMengersen,"Brisbane, Queensland","IDoStats. Professor Statistics @QUT, @ARC Laureate Fellow, D/Director @ACEMathStats - data-based analysis and modelling to help make better decisions.",https://t.co/3aevzFrd68,False,2888,0,2888,2693,72,Mon Dec 14 02:56:59 +0000 2015,3589,False,False,2459,453,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/676237438302355456/RJMru2w4_normal.jpg,https://pbs.twimg.com/profile_images/676237438302355456/RJMru2w4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False,https://pbs.twimg.com/profile_banners/4552714514/1450072992
3,108660744,108660744,Stata,Stata,"College Station, TX","Stata provides an integrated statistics, graphics, and data-management solution for those who analyze data. French tweets: @Stata_fr & Spanish tweets: @Stata_es",https://t.co/ROBnpVWpDy,False,18920,0,18920,4040,312,Tue Jan 26 17:14:54 +0000 2010,4516,True,True,4258,1287,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1212749212816941056/8c90ib3M_normal.jpg,https://pbs.twimg.com/profile_images/1212749212816941056/8c90ib3M_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/108660744/1580404085
4,306083769,306083769,Stats Chat,statschat,New Zealand,Autoposting articles from StatsChat. Please tweet @tslumley with feedback on his articles.,http://t.co/NqVr96whwZ,False,2045,0,2045,8,60,Fri May 27 07:52:52 +0000 2011,0,False,False,3807,76,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1383694057/statschat_normal.png,https://pbs.twimg.com/profile_images/1383694057/statschat_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,
5,123220773,123220773,Hetan Shah,HetanShah,London,Incoming CEO @BritishAcademy_ Chair @FProvFoundation Visiting Prof @PolicyatKings Deputy Chair @AdaLovelaceInst Trustee @StGeorgesHouse Tweets my own,https://t.co/qJ87AHLMX8,False,10624,0,10624,1867,340,Mon Mar 15 11:30:56 +0000 2010,3707,False,False,22880,854,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/575963450045677569/mY4H0cfL_normal.jpeg,https://pbs.twimg.com/profile_images/575963450045677569/mY4H0cfL_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False,https://pbs.twimg.com/profile_banners/123220773/1562356053
6,1226244804,1226244804,Davide Risso,drisso1893,Padova,Statistician; Asst prof at @unipadova and @WCMhpr; (mediocre) soccer player :),https://t.co/sRfMyyb13i,False,597,0,597,602,8,Wed Feb 27 23:28:54 +0000 2013,3444,False,False,819,45,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/778773716914216960/dgpTBNyG_normal.jpg,https://pbs.twimg.com/profile_images/778773716914216960/dgpTBNyG_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,True,,False,https://pbs.twimg.com/profile_banners/1226244804/1472555521
7,718195928335822853,718195928335822853,Alexander Buchholz,AlexanderBuchh3,"Cambridge, England",Researcher Statistics and Machine Learning | University of Cambridge,https://t.co/kM8fGzIljJ,False,165,0,165,174,3,Thu Apr 07 21:57:07 +0000 2016,197,False,False,91,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/718204101499232257/0VniKpgd_normal.jpg,https://pbs.twimg.com/profile_images/718204101499232257/0VniKpgd_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,
8,263265637,263265637,Dennis Prangle,dennisprangle,,Approximately Bayesian statistician,,False,778,0,778,621,12,Wed Mar 09 18:28:41 +0000 2011,3001,False,False,510,24,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/950802277710876672/trC9jb5i_normal.jpg,https://pbs.twimg.com/profile_images/950802277710876672/trC9jb5i_normal.jpg,0084B4,BDDCAD,DDFFCC,333333,False,False,False,False,False,,False,
9,3813580887,3813580887,Paul Bürkner,paulbuerkner,"Münster, Deutschland","R and statistics, Bayesian enthusiast, author of the R package #brms, member of the @mcmc_stan team",https://t.co/ST54ZdkMRw,False,3385,0,3385,187,53,Tue Sep 29 10:29:09 +0000 2015,5347,False,False,1021,5,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1048659653943615488/QwXgqTj0_normal.jpg,https://pbs.twimg.com/profile_images/1048659653943615488/QwXgqTj0_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False,
10,93494670,93494670,Probability Fact,ProbFact,,Daily tweets on probability from @JohnDCook.,https://t.co/6aYjBfnrap,False,99515,0,99515,18,2203,Sun Nov 29 22:38:37 +0000 2009,75,False,False,5133,243,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/851637715544100864/Ok4o9SkZ_normal.jpg,https://pbs.twimg.com/profile_images/851637715544100864/Ok4o9SkZ_normal.jpg,004899,FFFFFF,FFFFFF,333333,False,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/93494670/1498233831
11,220139885,220139885,Data Science Fact,DataSciFact,Houston,Daily data science tweets from @JohnDCook.,https://t.co/r4C2fX7P89,False,114020,0,114020,18,2449,Fri Nov 26 22:14:09 +0000 2010,126,False,False,6507,245,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/871521787300855809/sMpYCCGn_normal.jpg,https://pbs.twimg.com/profile_images/871521787300855809/sMpYCCGn_normal.jpg,004899,FFFFFF,FFFFFF,333333,False,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/220139885/1498235325
12,561899047,561899047,Aki Vehtari,avehtari,,"Assoc. Prof. in Computational Science and Bayesian methods #AaltoPML @CSAalto @AaltoUniversity, BDA3 and ROS co-author, @mcmc_stan and ELFI developer",https://t.co/bdxDbE2ORr,False,4715,0,4715,229,106,Tue Apr 24 10:11:56 +0000 2012,5277,False,False,2932,176,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1174584416464723968/smc1XCo-_normal.jpg,https://pbs.twimg.com/profile_images/1174584416464723968/smc1XCo-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False,https://pbs.twimg.com/profile_banners/561899047/1516803751
13,1175299088,1175299088,Stan,mcmc_stan,,Making Bayes fast since 2011,http://t.co/zzwdL2yK,False,7117,0,7117,33,132,Wed Feb 13 13:24:44 +0000 2013,3282,False,False,2210,145,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/624211847126781952/xhy-Awix_normal.png,https://pbs.twimg.com/profile_images/624211847126781952/xhy-Awix_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,
14,214653213,214653213,Andrew Gelman,StatModeling,,,http://t.co/AtpTwXaZ6R,False,28225,0,28225,0,871,Thu Nov 11 22:34:08 +0000 2010,0,False,False,5348,0,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/840582074998370309/KOTyjS2w_normal.jpg,https://pbs.twimg.com/profile_images/840582074998370309/KOTyjS2w_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,https://pbs.twimg.com/profile_banners/214653213/1489245377
15,131998399,131998399,Statistics Papers,StatsPapers,Worldwide,New Statistics submissions to https://t.co/HHqPequzVU (not affiliated with https://t.co/HHqPequzVU),https://t.co/2vsu6Qqfkm,False,5170,0,5170,1,162,Mon Apr 12 00:39:26 +0000 2010,0,False,False,42289,0,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/954942765946650625/_CM1m7uh_normal.jpg,https://pbs.twimg.com/profile_images/954942765946650625/_CM1m7uh_normal.jpg,0000FF,87BC44,FFFFFF,000000,True,False,False,False,False,,False,
16,133582632,133582632,Scott Sisson,ABC_Research,,What's happening in Approximate Bayesian Computation (likelihood-free) research.,http://t.co/D5hBEscgEM,False,1082,0,1082,145,26,Fri Apr 16 04:25:59 +0000 2010,428,False,False,915,21,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/827027800/bayes_normal.jpg,https://pbs.twimg.com/profile_images/827027800/bayes_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,
17,3655412534,3655412534,𝘼𝘾𝙀𝙈𝙎,ACEMathStats,Australia,Delivering world-leading research in #mathematics & #statistics to address challenging scientific problems in the real world. We are an ARC Centre of Excellence,http://t.co/3aevzFrd68,False,2204,0,2204,2504,113,Wed Sep 23 03:28:59 +0000 2015,3373,True,False,5485,854,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1212600659867947008/pYznKvCs_normal.jpg,https://pbs.twimg.com/profile_images/1212600659867947008/pYznKvCs_normal.jpg,3C758B,000000,000000,000000,False,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/3655412534/1563420558
18,902080947658530818,902080947658530818,Chris Drovandi,chris_drovandi,,Associate Professor in Statistics at @QUT.  Researcher in Computational Statistics and Data Science.,https://t.co/h5VNAASGgY,False,581,0,581,142,6,Mon Aug 28 08:10:32 +0000 2017,733,False,False,323,13,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/902770784095137794/UrRRijDz_normal.jpg,https://pbs.twimg.com/profile_images/902770784095137794/UrRRijDz_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,
19,860948907869831169,860948907869831169,Zygmunt Zawadzki,zzawadz,,"R, shiny, stats",,False,79,0,79,96,6,Sat May 06 20:06:30 +0000 2017,1095,False,False,188,78,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/860952944816115712/mptksbV4_normal.jpg,https://pbs.twimg.com/profile_images/860952944816115712/mptksbV4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,
20,1020088099,1020088099,Umberto Picchini,uPicchini,,Associate Professor in Mathematical Statistics at University of Gothenburg. Inference for stochastic dynamical systems | Bayes | intractable likelihoods,https://t.co/Bwhrv7ILYy,False,773,0,773,258,10,Tue Dec 18 16:00:14 +0000 2012,468,False,False,749,129,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/607081009968865280/bUQ7GrN__normal.jpg,https://pbs.twimg.com/profile_images/607081009968865280/bUQ7GrN__normal.jpg,0084B4,000000,DDEEF6,333333,True,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/1020088099/1423686727
21,821105693948264448,821105693948264448,Frank Harrell,f2harrell,"Nashville, TN","Prof, Founding Chair of Biostatistics, Vanderbilt U.  Expert Statistical Advisor, Office of Biostatistics, FDA CDER.  Blog: Statistical Thinking -fharrell.com",https://t.co/sK0i6G1hn9,False,16047,0,16047,97,245,Mon Jan 16 21:23:47 +0000 2017,21645,False,False,11496,235,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1033020149023076352/DW9g4Hp-_normal.jpg,https://pbs.twimg.com/profile_images/1033020149023076352/DW9g4Hp-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False,
22,200876072,200876072,Christoph Kurz,chr1stph,"Munich, Bavaria","biostatistics, health economics, epidemiology, working at @HelmholtzMucEn",,False,143,0,143,299,25,Sun Oct 10 14:27:51 +0000 2010,1073,False,False,287,41,False,False,False,000000,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/634320637356605440/VNawAIUv_normal.png,https://pbs.twimg.com/profile_images/634320637356605440/VNawAIUv_normal.png,DD2E44,000000,000000,000000,False,False,False,False,True,,False,
23,78196808,78196808,"\mathfrak{Michael ""El Muy Muy"" Betancourt}",betanalpha,"New York, NY",Once and future physicist masquerading as a statistician. Reluctant geometer. @mcmc_stan developer. Support my writing at https://t.co/kqOqZv2vDI.,https://t.co/JHz98KK9HL,False,6678,0,6678,237,139,Tue Sep 29 02:49:00 +0000 2009,4621,False,False,9916,917,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1217579438285651968/WO-bm97D_normal.jpg,https://pbs.twimg.com/profile_images/1217579438285651968/WO-bm97D_normal.jpg,DD2E44,000000,000000,000000,False,False,False,False,True,,False,https://pbs.twimg.com/profile_banners/78196808/1448668089
24,3230388598,3230388598,Mara Averick,dataandme,Massachusetts,"tidyverse 🥑 @rstudio, 🏀 hoop head, gnashgab, blatherskite, lesser ½ of @batpigandme 🦇🐽, she/her",https://t.co/ZANWJjC3FT,False,43540,0,43540,2868,1686,Sun May 03 11:44:15 +0000 2015,111144,False,False,41007,14133,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1222173447670775808/kWOGI9Gu_normal.jpg,https://pbs.twimg.com/profile_images/1222173447670775808/kWOGI9Gu_normal.jpg,1B95E0,000000,000000,000000,False,True,False,False,True,,False,https://pbs.twimg.com/profile_banners/3230388598/1482490217
25,295344317,295344317,One R Tip a Day,RLangTip,,One tip per day M-F on the R programming language #rstats. Brought to you by the R community team at Microsoft.,,False,68048,0,68048,11,1574,Sun May 08 20:51:40 +0000 2011,7,False,False,2349,8,False,False,False,3369B4,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1344530309/RLangTip_normal.png,https://pbs.twimg.com/profile_images/1344530309/RLangTip_normal.png,3369B4,3369B4,FFFFFF,333333,False,False,False,False,False,,False,
26,4342036702,4342036702,Matt Moores,MooresMt,"New South Wales, Australia",he/him; researcher in computational Bayesian statistics: https://t.co/kvc6GTUHbh,https://t.co/Mot54wcgUC,False,781,0,781,1445,23,Tue Dec 01 17:29:30 +0000 2015,33497,True,False,1359,57,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/671757315666804736/bh1eqMMB_normal.jpg,https://pbs.twimg.com/profile_images/671757315666804736/bh1eqMMB_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False,https://pbs.twimg.com/profile_banners/4342036702/1526075056
27,2472328651,2472328651,Imperial SIAM,imperialSIAM,Imperial College London,The Imperial College London SIAM Student Chapter. Learn about all our events and updates from here and don't forget to have a look at our website for more info!,http://t.co/zvXASOr6ZC,False,99,0,99,40,2,Thu May 01 11:00:41 +0000 2014,13,True,False,61,27,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/462159217667760129/k77OtPtm_normal.png,https://pbs.twimg.com/profile_images/462159217667760129/k77OtPtm_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,True,https://pbs.twimg.com/profile_banners/2472328651/1400702862
28,912121148933939200,912121148933939200,The Bayes Factor,TheBayesFactor,,Podcast. Interviewing the people behind Bayesian statistics and other hot methodological issues in psychological research. Hosted by @jpderuiter and @alxetz,https://t.co/bDJ1kL8Ick,False,1189,0,1189,1,13,Mon Sep 25 01:06:43 +0000 2017,12,False,False,26,1,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/927002351612788737/4ugBE0VP_normal.jpg,https://pbs.twimg.com/profile_images/927002351612788737/4ugBE0VP_normal.jpg,ABB8C2,000000,000000,000000,False,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/912121148933939200/1510084488
29,2685196716,2685196716,Emerging Apps,EAS_RSS,UK,The Emerging Applications Section of @RoyalStatSoc,http://t.co/qGXNhjSpow,False,218,0,218,247,5,Sun Jul 27 14:41:45 +0000 2014,46,False,False,156,29,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/606551613839282177/Cm108fAO_normal.jpg,https://pbs.twimg.com/profile_images/606551613839282177/Cm108fAO_normal.jpg,ABB8C2,000000,000000,000000,False,False,False,False,True,,False,https://pbs.twimg.com/profile_banners/2685196716/1430857322
30,2306474280,2306474280,Oxford Statistics,OxfordStats,Oxford,Official Twitter feed for the Department of Statistics at the University of Oxford,http://t.co/Omdokpu0Da,False,4407,0,4407,438,82,Thu Jan 23 12:18:18 +0000 2014,311,False,False,1405,183,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/666642056647991297/vKPGIcG1_normal.png,https://pbs.twimg.com/profile_images/666642056647991297/vKPGIcG1_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,https://pbs.twimg.com/profile_banners/2306474280/1456498875
31,543610096,543610096,ISBA,ISBA_events,,International Society for Bayesian Analysis,http://t.co/TWpy9AYTDN,False,753,0,753,45,12,Mon Apr 02 18:04:19 +0000 2012,10,False,False,109,22,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2034368907/bayesian2_normal.png,https://pbs.twimg.com/profile_images/2034368907/bayesian2_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,
32,599628731,599628731,Stat.ML Papers,StatMLPapers,,Unofficial updates of statistical machine learning papers on arXiv,http://t.co/1QwMch0PuB,False,9368,0,9368,0,284,Mon Jun 04 22:53:10 +0000 2012,0,False,False,32519,0,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/2279093116/2th9zk669cyw0i90g4ew_normal.png,https://pbs.twimg.com/profile_images/2279093116/2th9zk669cyw0i90g4ew_normal.png,333333,C0DEED,DDEEF6,0084B4,True,False,False,False,False,,False,
33,938447810026000385,938447810026000385,IWSM2018,IWSM18_Bristol,"Bristol, England",International Workshop on Statistical Modelling 2018 July 15-20,https://t.co/0jwzbUJLWB,False,38,0,38,72,0,Wed Dec 06 16:39:28 +0000 2017,14,False,False,33,13,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/938448941376524288/Xon1pPSD_normal.jpg,https://pbs.twimg.com/profile_images/938448941376524288/Xon1pPSD_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,https://pbs.twimg.com/profile_banners/938447810026000385/1512578688
34,797005292684935169,797005292684935169,ALLSTAT,allstat_mail,Global,Tweet notifications for the e-mail broadcast system for the #statistical community.,https://t.co/jKGTOnxO9m,False,533,0,533,0,4,Fri Nov 11 09:17:24 +0000 2016,0,False,False,9559,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/914229083311091712/euTZHwLF_normal.jpg,https://pbs.twimg.com/profile_images/914229083311091712/euTZHwLF_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,https://pbs.twimg.com/profile_banners/797005292684935169/1506804395
35,124176132,124176132,Royal Statistical Society,RoyalStatSoc,UK,The Royal Statistical Society is a membership body promoting a world with data at the heart of understanding and decision making,http://t.co/94ybZe8rhw,False,24327,0,24327,857,589,Thu Mar 18 14:14:58 +0000 2010,503,False,True,9776,1057,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1063403685483560960/dVxGKnl8_normal.jpg,https://pbs.twimg.com/profile_images/1063403685483560960/dVxGKnl8_normal.jpg,004C6C,C0DEED,DDEEF6,333333,True,False,False,False,True,,False,https://pbs.twimg.com/profile_banners/124176132/1577965666
36,221292469,221292469,Richard Everitt,bayesian_stats,"Coventry, UK","Tweets about Bayesian statistics, Monte Carlo, etc from an Associate Prof at the University of Warwick.",https://t.co/BH9h4s4P2a,False,2306,0,2306,2141,87,Tue Nov 30 07:44:52 +0000 2010,285,False,False,3507,18,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1630834502/Bayes_grave_normal.gif,https://pbs.twimg.com/profile_images/1630834502/Bayes_grave_normal.gif,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False,https://pbs.twimg.com/profile_banners/221292469/1365687739
37,24096463,24096463,DOCTOR Greg,StatsInTheWild,Chicago,DAD. Director of Data Science at LUC https://t.co/sYBD7cdS6c Art https://t.co/ol5EbCmpZP Improviser https://t.co/SeWsPHdoyd openWAR https://t.co/1wfaCfN7MA 413,https://t.co/kGSbZb42F3,False,5106,0,5106,5429,282,Fri Mar 13 01:32:46 +0000 2009,27760,False,False,76516,5847,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379405941/GolfGregCrop_normal.jpg,https://pbs.twimg.com/profile_images/379405941/GolfGregCrop_normal.jpg,FF691F,000000,000000,000000,False,True,False,False,True,,False,https://pbs.twimg.com/profile_banners/24096463/1502504358
38,733994123678490625,733994123678490625,R Weekly,rweekly_org,moon,"#rstats Weekly Updates from the R Community. Real-time updates @rweekly_live , submit with https://t.co/KgSzCxdMbp or https://t.co/FGQg7P2UOt",https://t.co/fV2vaey9qM,False,7665,0,7665,25,184,Sat May 21 12:13:30 +0000 2016,230,False,False,245,80,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/915254392378466304/PjCpks3r_normal.jpg,https://pbs.twimg.com/profile_images/915254392378466304/PjCpks3r_normal.jpg,ABB8C2,000000,000000,000000,False,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/733994123678490625/1507048647
39,532752544,532752544,Michael Lopez,StatsbyLopez,,"Data & Analytics @NFL, by way of Skidmore, Brown, UMass, and Bates.",https://t.co/RtA9qp6UGr,False,15900,0,15900,595,510,Thu Mar 22 02:21:13 +0000 2012,10935,False,False,16383,2426,False,False,False,F2F2F2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/3565865204/5f0c13bd6309acbde3016cd6d641179e_normal.jpeg,https://pbs.twimg.com/profile_images/3565865204/5f0c13bd6309acbde3016cd6d641179e_normal.jpeg,0084B4,000000,DDEEF6,333333,True,True,False,False,True,,False,https://pbs.twimg.com/profile_banners/532752544/1412824318
40,169183963,169183963,Joe Pane,jpane24,The Burgh,"I use data to benefit public good. @CMU_Stats Alumnus '15, '16. @pirates @penguins @steelers  fan since 1993. Statistician. Runner. Fisherman. Baker.",,False,228,0,228,363,1,Wed Jul 21 19:06:15 +0000 2010,599,False,False,2457,53,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/906367886121463808/OO7r5rLB_normal.jpg,https://pbs.twimg.com/profile_images/906367886121463808/OO7r5rLB_normal.jpg,ABB8C2,C0DEED,DDEEF6,333333,True,False,False,False,False,,False,https://pbs.twimg.com/profile_banners/169183963/1481735480
41,126768414,126768414,Nick Citrone,Pyrollamas,"Pittsburgh, PA","CMU Grad, Sports & stats nerd",,False,204,0,204,406,4,Fri Mar 26 23:10:11 +0000 2010,647,True,False,673,52,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/716701680667127808/_S96aVVz_normal.jpg,https://pbs.twimg.com/profile_images/716701680667127808/_S96aVVz_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,,False,https://pbs.twimg.com/profile_banners/126768414/1417556848
42,1375085862,1375085862,Maksim Horowitz,bklynmaks,,"Carnegie Mellon Graduate, @CMUAnalytics Founder, New Yorker, Statistician, and sports enthusiast. Tweets are my own.",https://t.co/CPPYJ7EUNR,False,1415,0,1415,737,45,Tue Apr 23 17:41:45 +0000 2013,2804,False,False,798,13,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/708674988006625281/Q6nwiyzA_normal.jpg,https://pbs.twimg.com/profile_images/708674988006625281/Q6nwiyzA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,True,,False,https://pbs.twimg.com/profile_banners/1375085862/1428616905
